13_0;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155168394224377;82ef7fa29b101940aa65e3a66be4acb779285a35;0;Wow.;2016-08-31T18:27:19+0000;2
13_1;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155168578629377;pageowner;0;Sorry about this Oliver. We have a third party company in operation to prevent misuse of the car park. You can appeal this fine with the company. Maria;2016-08-31T19:17:35+0000;2
13_2;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155170958189377;3d5cac60ec0cc76e5d9c8a75046d2f812e33c550;1;Codswallop!;2016-09-01T10:09:25+0000;1
13_3;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155170964649377;cb150f10ca50547cc5cfdc4d23f25742bf23b11c;1;Kev Owen  What is?.;2016-09-01T10:13:57+0000;0
13_4;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155170551974377;cb150f10ca50547cc5cfdc4d23f25742bf23b11c;0;Don't respond to the company that issued the ticket.  If you respond it's an admission of guilt.  Just ignore the ticket, it can't be enforced if you haven't responded. It's private land.  The advise sainsburys has given you is aimed for you to accept responsibility;2016-09-01T07:29:36+0000;2
13_5;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155170945954377;1bbd1948f799b72be2d4c06fb884860427b2cfe9;0;Following Anthony's advice will get you a CCJ if the parking company takes you to court! If you are guilty pay if not challenge it. Simple!;2016-09-01T10:02:12+0000;4
13_6;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155184234499377;a35b4509df1abc78749524cc65ac28f011a268fe;1;Sorry but the law has changed they CAN fine you for overstaying.;2016-09-04T19:54:18+0000;0
13_7;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155184240499377;cb150f10ca50547cc5cfdc4d23f25742bf23b11c;1;I stand corrected  I still wouldn't pay!.;2016-09-04T19:54:59+0000;0
13_8;90229869376_10155168297189377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Hi Sainsbury s. I ve just received a £90 car parking charge whilst shopping at your store in Oxford as I allegedly overstayed by 37 minutes. I m disappointed that you employ such a draconian third party to police one of your stores  and certainly won t be shopping with you again.;2016-08-31T17:54:51+0000;10155168297189377_10155172225154377;cb150f10ca50547cc5cfdc4d23f25742bf23b11c;0;Let them take you to court. It's private land. No parking firm has ever been able to convict on private land!. Don't pay don't contact them. It's up to you!.  Sainsburys every little helps!.;2016-09-01T17:42:24+0000;0
15_0;90229869376_10155168193039377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Where do I email to make a complaint ?;2016-08-31T17:30:08+0000;10155168193039377_10155168279084377;pageowner;0;Hi there, you can email us at customer.service@sainsburys.co.uk Chris.;2016-08-31T17:50:48+0000;0
18_0;90229869376_10155168061664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;I know you see lots of these thanks for good customer service but I really think A lady called Toni who works in your Lampeter store is fantastic! Last week I was shopping with my energetic six and four year old and my five week old baby decided that it was time to cry non stop! This was the first time I had gone shopping without my husband for back up and so I rushed to the tills with my shopping  Toni unpacked my trolley  then bagged it all for me and helped my daughters carry it  she made a very stressful situation almost stress free and I can t thank her enough!;2016-08-31T16:48:45+0000;10155168061664377_10155168713299377;pageowner;0;That's great Elin! There's no such thing as too much good feedback. I've passed your kind comments to the store so they can make sure Toni gets some recognition. Leigh;2016-08-31T19:55:46+0000;1
20_0;90229869376_10155167911829377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;Just had lunch at the Colchester store cafe. Asked for the beef lasagne  didn t have any. Asked for a pizza  and after a couple of minutes of the checking they discovered they had no pizzas so had the fish and chips and asked for peas  guess what no peas!! My wife had a jacket potato which you did have but failed to clean his hands before handling the potato or the salad. Not a good place to eat unless you want the most expensive thing on the menu. Oh and the chips were cold!;2016-08-31T15:46:42+0000;10155167911829377_10155168076079377;pageowner;0;Hi there, I'm very sorry about this Anthony! Could you PM me the name of the colleague who served you please? Robbie;2016-08-31T16:55:35+0000;0
21_0;90229869376_10155167901689377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;well i just wasted sainsbury s helplines time with my mate Morgan Jambo Brown;2016-08-31T15:43:00+0000;10155167901689377_10155175453294377;216a796bf6c8b3b52abe47e700140a84e7b800c4;1;KYS Robbie;2016-09-02T14:56:01+0000;0
21_1;90229869376_10155167901689377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;well i just wasted sainsbury s helplines time with my mate Morgan Jambo Brown;2016-08-31T15:43:00+0000;10155167901689377_10155167985329377;pageowner;0;Hi there, could you give me some more info on this please? Robbie;2016-08-31T16:17:56+0000;0
24_0;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155167852514377;pageowner;0;Hi there, I'm very sorry about this Charlotte! Could you send me a pic of the barcode please? Also could you confirm the store you bought this from? Robbie;2016-08-31T15:22:17+0000;0
24_1;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155167943664377;pageowner;1;No problem, could you confirm the product here please http://bit.ly/1qPbjes? Robbie;2016-08-31T15:59:28+0000;0
24_2;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155167949859377;00246eec677ec18414d8b3f118f490d59ae2edbc;1;It's these. I bought 2 packets with the expectation of being able to make 2 different meals. I've had to use both packs for 1 as they were both extremely fatty.;2016-08-31T16:01:44+0000;0
24_3;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168391649377;pageowner;1;Hi Charlotte, if you PM your Nectar card number I'll add some points to apologise for the inconvenience. Steven;2016-08-31T18:26:36+0000;0
24_4;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168393944377;00246eec677ec18414d8b3f118f490d59ae2edbc;1;Sorry but I don't actually have a nectar card.;2016-08-31T18:27:05+0000;0
24_5;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168775524377;pageowner;1;Hi Charlotte, what store did you purchase these from? Steven;2016-08-31T20:14:37+0000;0
24_6;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168778164377;00246eec677ec18414d8b3f118f490d59ae2edbc;1;Hedge end Sainsburys in Southampton;2016-08-31T20:15:38+0000;0
24_7;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168854679377;pageowner;1;Thanks, I'll ensure this is fed back to our buyers. Can you PM us your Nectar card number please? Allie.;2016-08-31T20:49:59+0000;0
24_8;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168855279377;00246eec677ec18414d8b3f118f490d59ae2edbc;1;I don't have a nectar card.;2016-08-31T20:50:19+0000;0
24_9;90229869376_10155167772664377;69c6dfbd00861b4ce3f3e528f2dcb9fd0018f36d;You ve got to love it when you buy a pack of chicken from Sainsburys and have to cut off over 100g of fat. Cheers Sainsburys.;2016-08-31T14:48:46+0000;10155167772664377_10155168867259377;pageowner;1;No worries, can you PM over your full address please? Chris.;2016-08-31T20:55:14+0000;0
